id,osmId,osm_type,name,stars,rooms,beds,phone,email,website,addr_city,addr_street,addr_housenumber,addr_postcode,latitude,longitude
560,2410342455,node,Meisters Irma,,,,+39 0473 212000,,https://www.hotel-irma.com/,Meran - Merano,Schönblickstraße - Via Belvedere,17,39012,46.6729372,11.176905
561,2410355679,node,Hotel Alpentirolis,4,15,,+39 0473 923055,info@hotelalpentirolis.com,https://www.hotelalpentirolis.com/,,,,,46.695133,11.1528854
562,2410787364,node,Hotel Miramonti,,,,,,,,,,,46.2322546,10.8253305
563,2412851336,node,Hotel Eccher,3S,,,+39 0463 757146,info@hoteleccher.com,https://www.hoteleccher.com/,Mezzana,Via Quattro Novembre,84,,46.3170602,10.798257
564,2414241347,node,Hotel Waldheim,3S,,,,,,,Waldheimweg,1,,46.6963769,12.3565536
565,2414893483,node,Hotel Graf Hartwig,3S,,,+39 0473 945708,grafhartwig@schenna.com,https://www.grafhartwig.schenna.com/,,,,,46.6809481,11.1965187
566,2419545217,node,Hôtel Rezia,,,,,,https://www.hotelrezia.com/,,,,,46.5843265,11.9093579
567,2423121603,node,Lanerhof,,,,,,,,,,,46.7703288,11.858643
568,2423121604,node,Alpenrose,,,,,,,,,,,46.7709902,11.8604401
569,2426731304,node,Hotel Goldener Stern,,,,,,,,,,,46.4139552,11.2460022
570,2430251192,node,Goldenes Rössl,4,,,+39 0472 835152,info@goldenesroessl.it,https://www.goldenesroessl.com/,Brixen - Bressanone,Brennerstraße - Via Brennero,3,39042,46.7195663,11.6558372
571,2432670235,node,Hotel Grauer Bär,,15,,,,http://www.grauerbaer.it,Brixen - Bressanone,Altenmarktgasse - Via Mercato Vecchio,27,39042,46.718714,11.6563498
572,2440274879,node,Goldenes Lamm,,,,,,,,,,,46.7386666,11.6403132
573,2440636433,node,Hotel Garni Traube,3,,,+39 0472 833689,,,,,,,46.712888,11.6587775
574,2443075471,node,Glinzhof,,,,,,https://www.glinzhof.com/,,,,,46.7432216,12.2798964
575,2443359624,node,Albergo Ristorante Aurora,,,,,,www.albergoaurora.tn.it,,,,,45.7768117,11.1233211
576,2444658532,node,Hotel Ratsberg,,,,,,https://www.alpenhotel-ratsberg.com/,,,,,46.7488352,12.2174026
577,2445346245,node,Pension - Restaurant Roderer,,,,,,,,,,,46.5881784,11.2552197
578,2450523527,node,Residence Cascata Varone Appartements,,,,,,,,,,,45.9107545,10.840399
579,2455024135,node,Gasthof Etschblick,,,,,,,,,,,46.5698074,11.2373688
580,2455128106,node,Hotel Cristallo,4,,,,,,Toblach - Dobbiaco,Sankt-Johannes-Straße - Viale San Giovanni,37,39034,46.7315074,12.2241597
581,2455132946,node,Tschurtschenthaler,3,,,,,,Toblach - Dobbiaco,Sankt-Johannes-Straße - Viale San Giovanni,22,39034,46.7313199,12.2232206
582,2456955696,node,Hotel Almhof,3,,,+39 0474 966755,info@almhof.it,https://www.almhof.it/en-gb,San Candido,Jaufenstraße,9,39038,46.7413755,12.3437858
583,2458634960,node,Albergo Alpina,,,,,,,,,,,45.8064296,10.5506755
584,2459535597,node,Goldener Adler,,,,,,,,,,,46.8087508,10.539982
585,2459535646,node,Hotel am Reschensee,,,,,,,,,,,46.8282178,10.5201525
586,2459535648,node,Hotel Etschquelle & Ristorante da Luigi,,,,,,,,,,,46.8288271,10.5197072
587,2460514960,node,Sextner Hof,3,,,,,http://www.sextnerhof.com,,Dolomitenstraße - Via Dolomiti,13,,46.701671,12.3507841
588,2468021363,node,Pension Erlacher,,,,+39 0472 843207,,https://www.pension-erlacher.com/,,,,,46.6274922,11.5243296
589,2478789066,node,Hotel Ansitz Tschindlhof,3,,,+39 0471 662225,info@tschindlhof.com,https://www.tschindlhof.com/,Eppan an der Weinstraße - Appiano sulla Strada del Vino,Bergweg - Via Monte,36,39057,46.4617225,11.2530935
590,2481965827,node,Hotel Zur Goldenen Rose - Rosa d'Oro,,,,,,,,,,,46.7055041,10.9098582
591,2487115292,node,Cristina,,,,,,,,,,,45.9307381,10.822937
592,2489770188,node,Hotel Rainhof,,,,,,,,,,,46.7210652,10.863548
593,2496362149,node,Hotel Weisses Kreuz,4,,,+39 0473 831307,info@weisseskreuz.it,https://www.weisseskreuz.it,,,,39024,46.7107989,10.5277615
594,2504696898,node,Hotel Gnaid,4S,32,,+39 0473 923412,info@gnaid.it,https://www.gnaid.it/,,,,,46.683168,11.1589593
595,2505234007,node,Hotel Bacherhof,,,,+39 0472 520128,,https://www.bacherhof.com/,,,,,46.8197866,11.6697703
596,2506414606,node,Gasthof Lamm,,,,,,https://www.gasthof-lamm-barbian.com/,Barbian - Barbiano,,,39040,46.6028874,11.519454
597,2512986019,node,Hotel Theiner,,,,+39 0473 633231,info@theiner.it,https://www.theiner.it,,,,,46.8070827,10.5422039
598,2527976664,node,Garni-Hotel Friedheim,3,,,+39 0473 561777,info@garnihotelfriedheim.com,https://www.garnihotelfriedheim.com/,Lana,Bozner Straße - Via Bolzano,13/1,39011,46.6129243,11.1609481
599,2527976742,node,Hotel Café Braunsbergerhof,3,,,+39 0473 561698,info@braunsbergerhof.com,https://www.braunsbergerhof.com/,Lana,Ultner Straße - Via Ultimo,9/a,39011,46.6167,11.1392
600,2527976743,node,Hotel Christine,3,,,+39 0473 291464,info@hotel-christine.it,https://www.hotel-christine.it/,Gargazon - Gargazzone,Aschlbachstraße - Via Rio Eschio,8,39010,46.5889673,11.1973454
601,2527976745,node,Hotel Eichhof,3S,,,+39 0473 561155,info@eichhof.net,https://www.eichhof.net/,Lana,Aichweg - Via delle Quercie,4,39011,46.6194,11.1461
602,2527976746,node,Hotel Förstlerhof,3S,,,+39 0473 292288,info@foerstlerhof.it,https://www.foerstlerhof.com/it.html,Burgstall - Postal,Romstraße,1,39014,46.6204974,11.1868013
603,2527976747,node,Hotel Gschwangut,4,,,+39 0473 561527,info@gschwangut.com,https://www.gschwangut.com/,Lana,Treibgasse - Via Pascolo,12a,39011,46.6101,11.1568
604,2527976749,node,Hotel Muchele,4,,,+39 0473 291135,info@muchele.com,https://www.muchele.com/,Burgstall - Postal,Maiergasse,1,39014,46.6082344,11.1933389
605,2527976866,node,Residence Ausserdorfer,3,,,+39 0473 561204,info@ausserdorfer.it,https://www.ausserdorfer.it/,Lana,Ausserdorferweg,16,39011,46.6181658,11.1499349
606,2527976868,node,Residence Bachhof,2,,,+39 0473 291173,gasser@bachhof.it,https://www.bachhof.it/,Gargazon - Gargazzone,Aschlbachstraße - Via Rio Eschio,1a,39010,46.5888059,11.2033329
607,2527976869,node,Residence Bogner,2,,,+39 0473 568076,info@residence-bogner.it,https://www.residence-bogner.it/,Völlan/Lana,Falgerweg - Via Falger,1,39011,46.5931,11.1481
608,2527976870,node,Residence Föhrnerhof,2,,,+39 0473 562247,info@foehrnerhof.it,http://www.foehrnerhof.it,Lana,Kapuzinerstraße - Via Cappuccini,2,39011,46.6150574,11.1458371
609,2527976871,node,Residence Hoferhof,2,,,+39 0473 568080,info@hoferhof.net,https://www.hoferhof.net/,Völlan/Lana,Zehentweg,12,39011,46.6003,11.1469
610,2527976872,node,Residence Hotel Graf Volkmar,4,,,+39 0473 291581,info@grafvolkmar.com,http://www.volkmar.it/,Burgstall - Postal,Romstraße,3,39014,46.6202395,11.1876488
611,2527976874,node,Residence Kathrainhof,2,,,+39 0473 562422,info@kathrainhof.de,https://www.kathrainhof.de/,Lana,Kirchweg - Via della Chiesa,10a,39011,46.6081828,11.1542945
612,2527976876,node,Residence Obermayr,2,12,,+39 0473 561691,info@obermayr.it,https://www.obermayr.it/,Lana,Treibgasse - Via Pascolo,12b,39011,46.609329,11.1574199
613,2527976877,node,Residence Schlossberg,2,,,+39 0473 561513,info@schlossberg.it,http://www.schlossberg.it,Lana,Ultner Straße - Via Ultimo,4/a,39011,46.6162,11.1402
614,2527976878,node,Residence Steinkellerhof,2,,,+39 0473 568096,info@steinkellerhof.com,https://www.steinkellerhof.com/,Völlan/Lana,Zehentweg,14,39011,46.6011,11.1485
615,2531564652,node,Hotel Royal,,,,,,,,,,,46.9026801,11.9428529
616,2547497955,node,Pfarrwirt,,,,,,,,,,,46.9119731,11.9487045
617,2549638040,node,Hotel Mair,,,,+39 0474 678216,info@hotel-mair.com,https://www.hotel-mair.com/,Sand in Taufers - Campo Tures,Walburgisweg,38,39032,46.8972891,11.9556234
618,2549661214,node,Hotel Mirabell,,,,,,,,,,,46.9166313,11.9564622
619,2565532108,node,Hotel Heini,,,,,,,,,,,46.9208019,11.9517671
620,2604526360,node,Hotel Arnika,3,,,,,https://www.arnika.it/,Moena,Sen Pelegrin,43,38035,46.3785003,11.7903839
621,2604526361,node,Hotel Monzoni,,,,,,,,,,,46.3783974,11.7892807
622,2606419672,node,Klammwirt,,,,,,,,,,,46.6590778,11.605559
623,2610563635,node,Posta Zirm Hotel,,,,+39 0471836175,,,,Strada Col Alt,95,39033,46.5474586,11.8757655
624,2611635666,node,Haus Tirol,,,,,,,,,,,46.9009081,11.9404124
625,2613796297,node,Hotel Roen,3,,,+39 0463 090077,,http://www.hotel-roen.it/,Ruffré-Mendola,Via Villini dell'Alpe,16,38010,46.4167262,11.1905107
626,2616694227,node,Hotel Alte Mühle,,,,,,,,,,,46.9206543,11.9549553
627,2616694229,node,Apparthotel Central,,,,,,,,,,,46.9182123,11.9521093
628,2616694230,node,Hotel Tubris,,,,,,,,,,,46.9187269,11.9551136
629,2616694246,node,Residence Margareth,,,,,,,,,,,46.9181463,11.953378
630,2616694258,node,Hotel Drumlerhof,,,,,,,,,,,46.9193207,11.9523026
631,2616694276,node,Hotel Alpinum,,,,,,,,,,,46.9186775,11.9529409
632,2616694278,node,Hotel Hellweger,4,,,+39 0474 678370,info@hotelhellweger.it,http://www.hotelhellweger.it/,Sand in Taufers - Campo Tures,Hugo-von-Taufers-Straße - Via Hugo von Taufers,22,39032,46.9174403,11.9550003
633,2616740987,node,Alphotel Stocker,3,,,,,,,,,,46.9178509,11.9573678
634,2616740988,node,Feldmilla Design Hotel,,,,,,,,,,,46.9214416,11.9528523
635,2621938645,node,Garni Petra,,,,+39 0471 795061,info@garni-petra.com,https://www.garni-petra.com/,Sëlva - Wolkenstein - Selva di Val Gardena,Streda Puez,42,39048,46.5585509,11.7618704
636,2621938646,node,Garni Bonega,,,,+39 0471 233 826,info@garni-bonega.it,https://www.garni-bonega.it/,Sëlva - Wolkenstein - Selva di Val Gardena,Streda Puez,34,39048,46.5582658,11.7610817
637,2626481888,node,Hotel Am See,,,,,,,,,,,46.8918117,11.8716028
638,2634771618,node,Hotel Stauder,,,,,,https://hotel-stauder.com/en/hotel-stauder-dobbiaco/home.html,Toblach - Dobbiaco,Kurze-Wand-Straße - Via Kurze Wand,16,39034,46.732714,12.2222262
639,2638696189,node,Garni Turm,,,,,,,,,,,46.6482614,11.6023351
640,2663609019,node,Hotel Regglbergerhof,,,,,,,Deutschnofen - Nova Ponente,Altes Kreuz - Croce Vecchia,5,39050,46.4092843,11.4352814
641,2667838679,node,Hotel Reichegger,,,,,,,,,,,46.8612969,11.9455066
642,2673049595,node,Hotel Mühlwald,,,,,,https://www.hotel-muehlwald.it/de/hotel-tauferer-ahrntal/1-0.html,,,,,46.8898469,11.8629028
643,2675565721,node,Hotel Panorama,4S,,,+39 0473 949485,panorama@schenna.com,https://www.panorama.schenna.com/,,,,,46.7073734,11.2017562
644,2686708841,node,Pension Gruber,,,,+39 0474 671193,info@pensiongruber.eu,http://pensiongruber.eu/,Ahrntal - Valle Aurina,Gisse,134,39030,46.9665185,11.9254314
645,2707328604,node,Hotel Die Sonne - Zimmer + FeWo,3S,23,,+39 0473 967108,info@hotel-sonne.it,https://www.hotel-sonne.it/,,,,,46.68394,11.0740535
646,2714052614,node,Agritur Odorizzi,,,,,,,Rallo,Via Fratelli Carlo-Gioseffo Pinamonti,52,38010,46.3423343,11.046879
647,2717949890,node,Hotel Europa Splendid,,,,+39 0473 232376,,https://www.europa-splendid.com/de/hotel-meran/1-0.html,Meran - Merano,Freiheitsstraße - Corso della Libertà,178,39012,46.6709224,11.159698
648,2749460354,node,Hotel Talblick,,,,+390474650166,info@hotel-talblick.com,https://www.hotel-talblick.com/,Ahrntal - Valle Aurina,Am Achrain,8,39030,47.0079969,12.0121351
649,2749544436,node,Hotel Fanes,4,,,+39 0471849470,info@hotelfanes.it,https://www.hotelfanes.it,Badia - Abtei,Strada Pecei,19,39036,46.5727976,11.9321931
650,2749545381,node,Hotel Ciasa Salares e Ristorante La Siriola,,,,+39 0471 849445,info@ciasasalares.it,https://www.ciasasalares.it,Badia - Abtei,Strada Prè de Vì,31,39030,46.561501,11.9556802
651,2749572200,node,Hotel Lewald,3,,,+39 047 125 0330,info@lewald.it,https://www.lewald.it/,Bolzano - Bozen,Via Maso della Pieve - Pfarrhofstraße,17,39100,46.466186,11.3337889
652,2749573259,node,Apartment Laurenz,,,,,,,Bolzano - Bozen,Via Leonardo da Vinci - Leonardo-da-Vinci-Straße,18,39100,46.4990939,11.3495556
653,2749623954,node,Gasthof Nussbaumer,,,,,,,Brenner - Brennero,Romstraße - Via Roma,3,39041,46.9383011,11.445206
654,2749636198,node,Hotel Krone,4,,,,,https://www.krone.bz,Brixen - Bressanone,Stadelgasse - Via Fienili,4,39042,46.7175483,11.6550244
655,2749650729,node,Hotel Tirolerhof,3,21,,+39 0474 551155,info@hoteltirolerhof.com,https://www.hoteltirolerhof.com/,Bruneck - Brunico,Von-Troyer-Straße - Via Von Troyer,1,39031,46.8132805,11.9353962
656,2749674147,node,Rifugio Frara,,,,+39 0471 795225,info@rifugiofrara.it,http://www.rifugiofrara.it/,Corvara - Corvara in Badia,Strada Frara,15,39033,46.5497632,11.8087961
657,2749675721,node,Garni Criss,,,,,info@garnicriss.it,,Corvara - Corvara in Badia,Streda Pecei,46,39033,46.552031,11.8460645
658,2749676388,node,Garni Pera Lada,,,,,,,Calfosch - Kolfuschg - Colfosco,Strada Sotdlijia,8,39033,46.552245,11.8544275
659,2749683606,node,Rider Hotel & Steakhouse,,,,+39 0471 615723,,https://www.rider-hotel.com/,Deutschnofen - Nova Ponente,Rauth - Novale,19,39050,46.3869249,11.4962134
660,2749683738,node,Pfösl,,,,,,,Deutschnofen - Nova Ponente,Schwarzenbach - Rio Nero,2,39050,46.4071177,11.444324
661,2749685853,node,Panoramahotel Obkircher,,,,,,,Deutschnofen - Nova Ponente,Platzviertel - Localita Platz,6,39050,46.4194771,11.4277504
662,2749705680,node,Hotel Frangart,,,,+39 0471 633177,hotel@frangart.com,https://www.frangart.com/,Eppan an der Weinstraße - Appiano sulla Strada del Vino,Bozner Straße - Via Bolzano,74,39057,46.4785652,11.2924832
663,2749724694,node,Gasthof Albergo Larch,,,,,,,Freienfeld - Campo di Trens,Brennerstraße - Via Brennero,1,39040,46.8781,11.4741403
664,2749726424,node,Hotel Saxl,3,,,+39 0472 647148,,http://www.saxl.it/,Freienfeld - Campo di Trens,Brennerstraße - Via Brennero,5,39040,46.8767754,11.4773012
665,2749726427,node,Hotel Post,3,,,+39 0472 647124,info@post-trens.it,https://www.post-trens.it,Freienfeld - Campo di Trens,Innozenz-Barat-Straße - Via Innozenz Barat,5,39040,46.8759965,11.4859066
666,2749734695,node,Hotel Restaurant Oberleiter,,,,,,,Gais,Tauferer-Straße - Via Taufers,11,39030,46.8644884,11.9482509
667,2749738660,node,Uttenheimer Hof,,,,,,,Gais,Tauferer-Straße - Via Taufers,7,39030,46.8618437,11.9478671
668,2749756355,node,Hotel Hofer,,,,+39 348 7363518,info@hotelhofer.com,https://www.hotelhofer.com/,Graun im Vinschgau - Curon Venosta,Kirchgasse - Via Chiesa,20,39027,46.7677679,10.5327254
669,2749757631,node,Zum Mohren,,,,+39 0473 633120,,http://www.mohren.com,Graun im Vinschgau - Curon Venosta,Hauptstraße - Via Nazionale,30,39027,46.8297654,10.5166914
670,2749758075,node,Residence Lex,,,,,,,Graun im Vinschgau - Curon Venosta,Hauptstraße - Via Nazionale,5,39027,46.8275522,10.5216873
671,2749760515,node,Ganthalerhof,,,,,,,Hafling - Avelengo,Wurzerweg - Via Wurz,10,39010,46.645908,11.2292106
672,2749760559,node,Moarhof,,,,,,,Hafling - Avelengo,Wurzerweg - Via Wurz,11,39010,46.6465222,11.2272495
673,2749760607,node,Brunnerhof,,,,,,,Hafling - Avelengo,Hinterdorferweg - Via Hinterdorf,12,39010,46.6420023,11.2328918
674,2749760623,node,Hotel Avelina,,,,+39 0473 279484,,https://www.hotel-avelina.com/,Hafling - Avelengo,Hinterdorferweg - Via Hinterdorf,14,39010,46.6413055,11.2330852
675,2749760655,node,Tratterhof,,,,,,,Hafling - Avelengo,Hinterdorferweg - Via Hinterdorf,16,39010,46.6405042,11.2335618
676,2749760737,node,Hotel Mesnerwirt,,,,,,,Hafling - Avelengo,Kirchweg - Alla Chiesa,2,39010,46.6453241,11.2245344
677,2749760791,node,Maisonette Meraner Blick,,,,,,,Hafling - Avelengo,St. Kathreinstraße - Via S. Caterina,22,39010,46.651454,11.2076992
678,2749760894,node,Mesnerhof,,,,,,,Hafling - Avelengo,Kirchweg - Alla Chiesa,4,39010,46.6444291,11.2242756
679,2749760897,node,Hotel Sulfner,,,,+39 0473 279 424,info@sulfner.com,http://www.sulfner.com,Hafling - Avelengo,St. Kathreinstraße - Via S. Caterina,4,39010,46.6480618,11.2100493
680,2749760961,node,Steinerhof,,,,,,,Hafling - Avelengo,Hinterdorferweg - Via Hinterdorf,5,39010,46.6423894,11.2278115
681,2749760974,node,Haflingerhof,,,,,,,Hafling - Avelengo,Dorfweg - Via Paese,6,39010,46.6467311,11.2248404
682,2749760981,node,Hotel Hirzer2781,,,,+39 0473 279 306,info@hotel-hirzer.com,https://www.hotel-hirzer.com/,Hafling - Avelengo,Falzebenerstraße - Via Falzeben,66,39010,46.6533505,11.221361
683,2749760982,node,Unterwegerhof,,,,+39 0473 279 471,info@unterwegerhof.info,http://www.unterwegerhof.info,Hafling - Avelengo,Falzebenerstraße - Via Falzeben,67,39010,46.653147,11.2225681
684,2749760998,node,Hotel Salten,,,,+39 0473 279 303,info@salten.it,https://www.salten.it/,Hafling - Avelengo,Falzebenerstraße - Via Falzeben,79,39010,46.654196,11.2213826
685,2749760999,node,Hubertus,,,,,,,Hafling - Avelengo,Dorfweg - Via Paese,8,39010,46.6471685,11.2245578
686,2749761007,node,Wieserhof,,,,,,,Hafling - Avelengo,Locherweg - Via Locher,8,39010,46.6518764,11.2268159
687,2749761018,node,Hotel Viktoria,,,,+39 0473 279 522,info@hotel-viktoria.com,https://www.hotel-viktoria.com/,Hafling - Avelengo,Falzebenerstraße - Via Falzeben,9,39010,46.6515122,11.2146999
688,2749766124,node,Andermax,,,,+390474910088,info@andermax.it,https://www.andermax.it,Innichen - San Candido,Helmweg - Via Elmo,13,39038,46.7296139,12.3286035
689,2749766332,node,Helmhotel,3,,,+39 0474 910042,,http://www.helmhotel.com,Innichen - San Candido,Bozner Straße - Via Bolzano,2,39038,46.7301718,12.3218364
690,2749766406,node,Baranci,,,,,,,Innichen - San Candido,Vitus-Rastpichler-Straße - Via Vitus Rastpichler,2,39038,46.7328015,12.276793
691,2749767769,node,Garni - Hotel Am Burghügel ***,,,,+39 0474913604,info@burghuegel.it,https://www.burghuegel.it/,Innichen - San Candido,Freisinger Straße - Via Freising,6a,39038,46.731362,12.28437
692,2749772965,node,Peterlinhof,,,,+39 0471 962677,,https://www.peterlinhof.it/,Kaltern an der Weinstraße - Caldaro sulla Strada del Vino,Saltnerweg - Via Saltner,11,39052,46.4211964,11.243469
693,2749773938,node,Das Wanda,,,,+390471669011,info@das-wanda.com,https://www.das-wanda.com/,Kaltern an der Weinstraße - Caldaro sulla Strada del Vino,Garnellenweg - Via Garnellen,18,39052,46.4274135,11.2438237
694,2749774190,node,Das Panorama,,,,+39 0471 963205,info@designhotel-panorama.com,https://www.designhotel-panorama.com,Kaltern an der Weinstraße - Caldaro sulla Strada del Vino,Penegalweg - Via Penegal,21,39052,46.4185173,11.2419448
695,2749774369,node,Burgunderhof,,,,,,,Kaltern an der Weinstraße - Caldaro sulla Strada del Vino,Saltnerweg - Via Saltner,28a,39052,46.4205625,11.2442633
696,2749774597,node,Torgglhof,,,,,,,Kaltern an der Weinstraße - Caldaro sulla Strada del Vino,Saltnerweg - Via Saltner,30,39052,46.4205141,11.2449295
697,2749774602,node,Lärchenhof,,,,,,,Kaltern an der Weinstraße - Caldaro sulla Strada del Vino,Saltnerweg - Via Saltner,30a,39052,46.4210361,11.2447778
698,2749774603,node,Preyegg Hof,,,,,,,Kaltern an der Weinstraße - Caldaro sulla Strada del Vino,Saltnerweg - Via Saltner,30b,39052,46.4209923,11.245187
699,2749774944,node,Saltnerhof,,,,,,,Kaltern an der Weinstraße - Caldaro sulla Strada del Vino,Saltnerweg - Via Saltner,34,39052,46.4211041,11.2439662
700,2749776596,node,Kesslhof,,,,,,,Kaltern an der Weinstraße - Caldaro sulla Strada del Vino,Guflweg - Via Gufl,6a,39052,46.4210828,11.2500194
701,2755659871,node,Hotel Tschantnaihof,,,,+39 0471 376545,info@tschantnaihof.com,,,,,,46.4768342,11.4743629
702,2755660426,node,Hotel Schlosshof - Castello,,,,,,,Karneid - Cornedo all'Isarco,Bahnhofstraße - Via Stazione,2,39053,46.4956683,11.4469138
703,2755661632,node,Eggentaler Hof,3S,,,+39 0471 365294,,http://www.eggentaler.com/,Karneid - Cornedo all'Isarco,Eggentaler Straße - Via Val d'Ega,47,39053,46.49111,11.3949323
704,2755691938,node,Valentinerhof,,,,,,,Kastelruth - Castelrotto,,10,39040,46.5512332,11.5700226
705,2755692220,node,Hotel Rosa Eco Alpin Spa Resort,4,,,+39 0471 727950,info@hotelrosa.com,https://www.hotelrosa.com/,Kastelruth - Castelrotto,Compatsch,13,39040,46.5411155,11.6123157
706,2755692782,node,Chalet Dolomites,,,,,info@chaletdolomites.it,https://www.chaletdolomites.com/,Kastelruth - Castelrotto,Compatsch,16,39040,46.5393761,11.6152471
707,2755693426,node,Alpenroyal,,,,,,,Kastelruth - Castelrotto,Paniderstraße - Via Panider,18,39040,46.5660065,11.5626842
708,2755694089,node,Hotel Goldenes Rössl,,,,,,,Kastelruth - Castelrotto,Bühlweg - Vicolo Bühl,2,39040,46.5677819,11.5599652
709,2755696137,node,Sensoria Dolomites,,,,,,https://www.sensoriadolomites.com/,Kastelruth - Castelrotto,Schlernstraße - Via Sciliar,37,39040,46.5410411,11.5625388
710,2755696749,node,Frommer Haus,,,,,,,Kastelruth - Castelrotto,Compatsch,4,39040,46.5384835,11.6029071
711,2755697728,node,Hotel Arvina,,,,,,https://www.hotelarvina.com/,Kastelruth - Castelrotto,Patenerweg - Via Paten,4a,39040,46.5482195,11.5718007
712,2755698977,node,Dolomites Living Hotel Tirler,4s,,,+39 0471 727927,info@tirler.com,https://hotel-tirler.com/,Seiser Alm,Saltria,59,39040,46.5207197,11.6662774
713,2755699093,node,Hotel Compatsch,3,,,+39 0471 727970,compatsch@seiseralm.com,https://www.seiseralm.com/en/seiser-alm-compatsch/family-hotel.html,Kastelruth - Castelrotto,Compatsch,62,39040,46.5420206,11.617027
714,2755699103,node,Alpina Dolomites,5,,,+39 0471 796004,info@alpinadolomites.it,https://www.alpinadolomites.it/,Kastelruth - Castelrotto,Compatsch,62/3,39040,46.5428418,11.6158186
715,2755699255,node,Hotel Seelaus Bullaccia,3,,,,info@hotelseelaus.it,https://www.hotelseelaus.it/,Kastelruth - Castelrotto,Compatschweg,8,39040,46.5385967,11.6100158
716,2755705494,node,Hotel Rastbichler,,,,,,,Kiens - Chienes,Via Valle Pusteria,12,39030,46.8079343,11.8095296
717,2755705956,node,Tauber's Bio Vitalhotel,,,,+39 0474 569500,,https://www.taubers-vitalhotel.com/,Kiens - Chienes,Pustertaler Straße - Via Valle Pusteria,7,39030,46.8095409,11.8100721
718,2755710517,node,Park Hotel Post,,,,,,,Klausen - Chiusa,Tinneplatz - Piazza Tinne,3,39043,46.6391914,11.565485
719,2755757803,node,Hotel Raffl,,,,+39 0471 250194,,https://www.hotelraffl.com/,Laives - Leifers,Via San Giacomo - St. Jakobstraße,218,39055,46.4509037,11.3358241
720,2755800465,node,Hotel Bellevue,,,,,,,Meran - Merano,Freiheitsstraße - Corso della Libertà,194,39012,46.6714161,11.1531958
721,2755800691,node,Hotel Windsor,4,20,,+390473446556,info@windsorhotel.it,https://www.windsorhotel.it/,Meran - Merano,Rätiastraße - Via Rezia,2,39012,46.6692844,11.1531362
722,2755804071,node,Hotel Prinz Rudolf,,,,,,,Meran - Merano,Naifweg - Via Val di Nova,29,39012,46.6709991,11.2024061
723,2755808078,node,Hotel Aurora,,,,,,https://www.hotel-aurora-meran.com/,Meran - Merano,Passerpromenade - Passeggiata Lungo Passirio,38,39012,46.6703348,11.1598856
724,2755866005,node,Albergo Gader,2,12,,+39 0474 501008,info@albergogader.it,https://www.albergogader.it/,Mareo - Marebbe - Enneberg,Strada Longega,10,39030,46.7218467,11.890927
725,2755867050,node,Sport Hotel exclusive,,,,+39 0474 501030,info@sporthotel-exclusive.com,https://www.sporthotel-exclusive.com/,Mareo - Marebbe - Enneberg,Strada al Plan Dessora,2,39030,46.6979883,11.9348208
726,2755867167,node,Alpine Hotel Gran Fodá,,18,,+39 0474 832007,info@granfoda.it,https://www.granfoda.it/,Mareo - Marebbe - Enneberg,Strada Furcia,23,39030,46.7249367,11.9613229
727,2755884615,node,Dorfnerhof,,,,,info@dorfnerhof.it,http://www.dorfnerhof.it/,Montan - Montagna,Gschnon - Casignano,5,39040,46.3023596,11.308576
728,2755885424,node,Hotel Rabenstein - Zimmer + FeWo,3,7,,+39 0473 868118,info@rabenstein.it,https://www.rabenstein.it/,,,,,46.870768,11.1479102
729,2755885426,node,Hotel Stullerhof,3,17,,+39 0473 649543,info@stullerhof.com,http://www.stullerhof.com/,,,,,46.8280898,11.2015245
730,2755885997,node,Hotel Alpenland,3S,26,,+39 0473 649544,info@hotelalpenland.com,https://www.hotelalpenland.com/,,,,,46.8281362,11.1955625
731,2755885998,node,Hotel Kronhof - Zimmer + FeWo,3S,20,,+39 0473 649566,info@kronhof.com,https://www.kronhof.com/,,,,,46.8283922,11.1951032
732,2755886272,node,Hotel Moarhof,4,,,+39 0472 547194,info@hotel-moarhof.it,https://www.hotel-moarhof.it/,Mühlbach - Rio di Pusteria,Birchwaldweg - Via Birchwald,10,39037,46.8505714,11.6252449
733,2755886926,node,Hotel Gitschberg,,,,,,,Mühlbach - Rio di Pusteria,Enderecker Straße - Via Endereck,2,39037,46.8229684,11.6671061
734,2755886957,node,Hotel Oberlechner,3,,,+39 0472 520273,info@oberlechner.it,https://www.oberlechner.com/,Mühlbach - Rio di Pusteria,Panoramaweg,2,39037,46.8154763,11.6635363
735,2755886972,node,Hotel Edelweiss,4,,,+39 0472520229,info@hotel-edelweiss.it,https://www.hotel-edelweiss.it/,Meransen - Maranza,Speckerweg - Via Specker,2,39037,46.8183942,11.6677348
736,2755887229,node,Hotel Kristall,3,,,+39 0472 520 144,,https://www.hotel-kristall.info/,Mühlbach - Rio di Pusteria,Panoramaweg - Via Panorama,3,39037,46.8152562,11.6632897
737,2755887862,node,Hotel Rogen,,,,+39 0472 849 478,info@hotel-rogen.it,https://www.hotel-rogen.it,Mühlbach - Rio di Pusteria,Dorfstraße - Via del Paese,9,39037,46.78592,11.6518762
738,2755894458,node,Hotel Stocknerhof,3,,,+39 0472 412141,,https://www.stocknerhof.com/,Natz-Schabs - Naz-Sciaves,St.-Margareth-Straße - Via St. Margareth,15,39040,46.7718894,11.6662248
739,2755894523,node,Waldheim,,,,,,https://www.hotelwaldheim.com/,Natz-Schabs - Naz-Sciaves,Johann-Oberhofer-Straße - Via Johann Oberhofer,19,39040,46.7691946,11.6667872
